locus_tag	ftype	length_bp	gene	EC_number	COG	product
MHMAIFBA_00723	CDS	294	tacA2			Antitoxin TacA2
MHMAIFBA_00724	CDS	486	tacT2	2.3.1.-		tRNA-acetylating toxin 2
MHMAIFBA_00725	CDS	594				hypothetical protein
MHMAIFBA_00726	CDS	153				hypothetical protein
MHMAIFBA_00727	CDS	873				hypothetical protein
MHMAIFBA_00728	CDS	387				hypothetical protein
MHMAIFBA_00729	CDS	1368	dnaB_1	5.6.2.3	COG0305	Replicative DNA helicase DnaB
MHMAIFBA_00730	CDS	1623				hypothetical protein
MHMAIFBA_00731	CDS	585				hypothetical protein
MHMAIFBA_00732	CDS	1218				hypothetical protein
MHMAIFBA_00733	CDS	876				hypothetical protein
MHMAIFBA_00734	CDS	1329				hypothetical protein
MHMAIFBA_00735	CDS	1200				IS91 family transposase ISSbo1
MHMAIFBA_00736	CDS	189				hypothetical protein
MHMAIFBA_00737	CDS	756				hypothetical protein
MHMAIFBA_00738	CDS	864				hypothetical protein
MHMAIFBA_00739	CDS	1065				hypothetical protein
MHMAIFBA_00740	CDS	723				hypothetical protein
MHMAIFBA_00741	CDS	453				hypothetical protein
MHMAIFBA_00742	CDS	570				hypothetical protein
MHMAIFBA_00743	CDS	741				hypothetical protein
MHMAIFBA_00744	CDS	618				hypothetical protein
MHMAIFBA_00745	CDS	570				hypothetical protein
MHMAIFBA_00746	CDS	513				hypothetical protein
MHMAIFBA_00747	CDS	2100				hypothetical protein
MHMAIFBA_00748	CDS	264				hypothetical protein
MHMAIFBA_00749	CDS	759				hypothetical protein
MHMAIFBA_00750	CDS	477				hypothetical protein
MHMAIFBA_00751	CDS	804				hypothetical protein
MHMAIFBA_00752	CDS	318				hypothetical protein
MHMAIFBA_00753	CDS	237				hypothetical protein
MHMAIFBA_00754	CDS	354				hypothetical protein
MHMAIFBA_00755	CDS	372				hypothetical protein
MHMAIFBA_00756	CDS	654				hypothetical protein
MHMAIFBA_00757	CDS	846				hypothetical protein
MHMAIFBA_00758	CDS	1482				hypothetical protein
MHMAIFBA_00759	CDS	399				hypothetical protein
MHMAIFBA_00760	CDS	2775				hypothetical protein
MHMAIFBA_00761	CDS	705				hypothetical protein
MHMAIFBA_00762	CDS	1368				hypothetical protein
MHMAIFBA_00763	CDS	1116				hypothetical protein
MHMAIFBA_00764	CDS	294	symE_1	3.1.-.-		Toxic protein SymE
MHMAIFBA_00765	CDS	1011				hypothetical protein
MHMAIFBA_00766	CDS	1599				hypothetical protein
MHMAIFBA_00767	CDS	396				hypothetical protein
MHMAIFBA_00768	CDS	942				hypothetical protein
MHMAIFBA_00769	CDS	1422				hypothetical protein
MHMAIFBA_00770	CDS	342				hypothetical protein
MHMAIFBA_00771	CDS	1530				hypothetical protein
MHMAIFBA_00772	CDS	300				hypothetical protein
MHMAIFBA_00773	CDS	252				hypothetical protein
MHMAIFBA_00774	CDS	246				hypothetical protein
MHMAIFBA_00775	CDS	456				hypothetical protein
MHMAIFBA_00776	CDS	171				hypothetical protein
MHMAIFBA_00777	CDS	261				hypothetical protein
MHMAIFBA_00778	CDS	1191				hypothetical protein
MHMAIFBA_00779	CDS	894				hypothetical protein
MHMAIFBA_00780	CDS	954				hypothetical protein
MHMAIFBA_00781	CDS	279				hypothetical protein
MHMAIFBA_00782	CDS	399	klcA_1			Antirestriction protein KlcA
MHMAIFBA_00783	CDS	348				hypothetical protein
MHMAIFBA_00784	CDS	606				hypothetical protein
MHMAIFBA_00785	CDS	981	traC_1	2.7.7.-		DNA primase TraC
MHMAIFBA_00786	CDS	1290				hypothetical protein
MHMAIFBA_00787	CDS	948	xerC_1			Tyrosine recombinase XerC
MHMAIFBA_00788	tRNA	76				tRNA-Phe(gaa)
MHMAIFBA_00789	CDS	714	ydfK_1		COG1811	putative membrane protein YdfK
MHMAIFBA_00790	CDS	2139	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
MHMAIFBA_00791	CDS	1254	nupG		COG2211	Nucleoside permease NupG
MHMAIFBA_00792	CDS	1086	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
MHMAIFBA_00793	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
MHMAIFBA_00794	CDS	1059	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
MHMAIFBA_00795	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MHMAIFBA_00796	CDS	327			COG3171	putative protein
MHMAIFBA_00797	CDS	717				hypothetical protein
MHMAIFBA_00798	CDS	1137	hemW		COG0635	Heme chaperone HemW
MHMAIFBA_00799	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MHMAIFBA_00800	CDS	291				hypothetical protein
MHMAIFBA_00801	CDS	567				hypothetical protein
MHMAIFBA_00802	CDS	702	yggS		COG0325	Pyridoxal phosphate homeostasis protein
MHMAIFBA_00803	CDS	981	yggR		COG2805	putative protein YggR
MHMAIFBA_00804	CDS	654	csgD		COG2197	CsgBAC operon transcriptional regulatory protein
MHMAIFBA_00805	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MHMAIFBA_00806	CDS	564				hypothetical protein
MHMAIFBA_00807	CDS	951	gshB	6.3.2.3		Glutathione synthetase
MHMAIFBA_00808	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MHMAIFBA_00809	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
MHMAIFBA_00810	CDS	459	sprT			Protein SprT
MHMAIFBA_00811	CDS	1395	galP		COG2814	Galactose-proton symporter
MHMAIFBA_00812	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
MHMAIFBA_00813	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
MHMAIFBA_00814	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
MHMAIFBA_00815	CDS	1221	lgoT_1		COG2271	putative L-galactonate transporter
MHMAIFBA_00816	CDS	324	ndoA			Naphthalene 1,2-dioxygenase system, ferredoxin component
MHMAIFBA_00817	CDS	309				hypothetical protein
MHMAIFBA_00818	CDS	1023				hypothetical protein
MHMAIFBA_00819	CDS	750	pldh-t	1.1.1.107	COG1028	Pyridoxal 4-dehydrogenase
MHMAIFBA_00820	CDS	789	pcaR_1		COG1414	Pca regulon regulatory protein
MHMAIFBA_00821	CDS	927				hypothetical protein
MHMAIFBA_00822	CDS	1197	cmtAa	1.18.1.3		p-cumate 2,3-dioxygenase system, ferredoxin--NAD(+) reductase component
MHMAIFBA_00823	CDS	1257	sauU		COG2271	putative sulfoacetate transporter SauU
MHMAIFBA_00824	CDS	531				hypothetical protein
MHMAIFBA_00825	CDS	771	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MHMAIFBA_00826	CDS	795	baiA1	1.1.1.395		3alpha-hydroxy bile acid-CoA-ester 3-dehydrogenase 1/3
MHMAIFBA_00827	CDS	765	nadX	1.4.1.21	COG1712	L-aspartate dehydrogenase
MHMAIFBA_00828	CDS	1470	betB_1	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
MHMAIFBA_00829	CDS	1641	ilvB_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
MHMAIFBA_00830	CDS	1269	oprD	3.4.21.-		Porin D
MHMAIFBA_00831	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
MHMAIFBA_00832	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
MHMAIFBA_00833	CDS	1029	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
MHMAIFBA_00834	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MHMAIFBA_00835	CDS	1080	fbaA_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
MHMAIFBA_00836	CDS	858	mscS		COG0668	Small-conductance mechanosensitive channel
MHMAIFBA_00837	CDS	636	argO		COG1279	Arginine exporter protein ArgO
MHMAIFBA_00838	CDS	768				26 kDa periplasmic immunogenic protein
MHMAIFBA_00839	CDS	894	argP_1		COG0583	HTH-type transcriptional regulator ArgP
MHMAIFBA_00840	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
MHMAIFBA_00841	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
MHMAIFBA_00842	CDS	597	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
MHMAIFBA_00843	CDS	330	zapA		COG3027	Cell division protein ZapA
MHMAIFBA_00844	CDS	585				hypothetical protein
MHMAIFBA_00845	CDS	1317	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
MHMAIFBA_00846	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
MHMAIFBA_00847	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
MHMAIFBA_00848	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
MHMAIFBA_00849	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
MHMAIFBA_00850	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
MHMAIFBA_00851	CDS	744	ygfF	1.-.-.-	COG1028	putative oxidoreductase YgfF
MHMAIFBA_00852	CDS	504	resA			Thiol-disulfide oxidoreductase ResA
MHMAIFBA_00853	CDS	612				hypothetical protein
MHMAIFBA_00854	CDS	2010	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
MHMAIFBA_00855	CDS	360				hypothetical protein
MHMAIFBA_00856	CDS	1434	bglA_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
MHMAIFBA_00857	CDS	729	glvR		COG1737	HTH-type transcriptional regulator GlvR
MHMAIFBA_00858	CDS	312	yqfB	3.5.1.135	COG3097	N(4)-acetylcytidine amidohydrolase
MHMAIFBA_00859	CDS	660				hypothetical protein
MHMAIFBA_00860	CDS	984	ygfZ		COG0354	tRNA-modifying protein YgfZ
MHMAIFBA_00861	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
MHMAIFBA_00862	CDS	411	ygfX			Inner membrane protein YgfX
MHMAIFBA_00863	CDS	522	fldB		COG0716	Flavodoxin 2
MHMAIFBA_00864	CDS	897	xerD_1		COG4974	Tyrosine recombinase XerD
MHMAIFBA_00865	CDS	714	dsbC			Thiol:disulfide interchange protein DsbC
MHMAIFBA_00866	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
MHMAIFBA_00867	CDS	963	prfB		COG1186	Peptide chain release factor RF2
MHMAIFBA_00868	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
MHMAIFBA_00869	CDS	555	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
MHMAIFBA_00870	CDS	714	nlpD_1		COG1388	Murein hydrolase activator NlpD
MHMAIFBA_00871	tRNA	74				tRNA-Gly(ccc)
MHMAIFBA_00872	CDS	1389	ribZ_1		COG2814	Riboflavin transporter RibZ
MHMAIFBA_00873	CDS	930	nodD2_1		COG0583	Nodulation protein D 2
MHMAIFBA_00874	CDS	804				hypothetical protein
MHMAIFBA_00875	CDS	1020	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
MHMAIFBA_00876	CDS	558	kefF_1	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
MHMAIFBA_00877	CDS	309				hypothetical protein
MHMAIFBA_00878	CDS	927	pgrR_1		COG0583	HTH-type transcriptional regulator PgrR
MHMAIFBA_00879	CDS	573				hypothetical protein
MHMAIFBA_00880	CDS	294				hypothetical protein
MHMAIFBA_00881	CDS	330				hypothetical protein
MHMAIFBA_00882	CDS	1293	arsB		COG1055	Arsenical pump membrane protein
MHMAIFBA_00883	CDS	423	arsC_1	1.20.4.1	COG1393	Arsenate reductase
MHMAIFBA_00884	CDS	1554				Peptide transporter YePEPT
MHMAIFBA_00885	CDS	300				hypothetical protein
MHMAIFBA_00886	CDS	1449	cusC_1		COG1538	Cation efflux system protein CusC
MHMAIFBA_00887	CDS	1938	mdtO		COG1289	Multidrug resistance protein MdtO
MHMAIFBA_00888	CDS	1026	mdtN		COG1566	Multidrug resistance protein MdtN
MHMAIFBA_00889	CDS	273				hypothetical protein
MHMAIFBA_00890	CDS	231				hypothetical protein
MHMAIFBA_00891	CDS	273	yjdJ		COG2388	putative protein YjdJ
MHMAIFBA_00892	CDS	1323				hypothetical protein
MHMAIFBA_00893	CDS	909	fimH		COG3539	Type 1 fimbrin D-mannose specific adhesin
MHMAIFBA_00894	CDS	501	fimG		COG3539	Protein FimG
MHMAIFBA_00895	CDS	528	fimF		COG3539	Protein FimF
MHMAIFBA_00896	CDS	2613	sfaF			S/F1C fimbrial biogenesis usher protein SfaF/FocD
MHMAIFBA_00897	CDS	705	fimC_1		COG3121	Chaperone protein FimC
MHMAIFBA_00898	CDS	537	fimI		COG3539	Fimbrin-like protein FimI
MHMAIFBA_00899	CDS	549	fim			Fimbrial subunit type 1
MHMAIFBA_00900	CDS	609				ISKra4 family transposase ISCep1
MHMAIFBA_00901	CDS	606				ISKra4 family transposase ISCep1
MHMAIFBA_00902	CDS	957				hypothetical protein
MHMAIFBA_00903	CDS	507	pecS		COG1846	HTH-type transcriptional regulator PecS
MHMAIFBA_00904	CDS	897				hypothetical protein
MHMAIFBA_00905	CDS	210				hypothetical protein
MHMAIFBA_00906	CDS	609				hypothetical protein
MHMAIFBA_00907	CDS	702	yadV_1		COG3121	putative fimbrial chaperone YadV
MHMAIFBA_00908	CDS	2487	htrE_1		COG3188	Outer membrane usher protein HtrE
MHMAIFBA_00909	CDS	996	mrkD_1			Fimbria adhesin protein
MHMAIFBA_00910	CDS	636				hypothetical protein
MHMAIFBA_00911	CDS	717	pdeH_1	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeH
MHMAIFBA_00912	CDS	420			COG3039	IS5 family transposase IS5
MHMAIFBA_00913	CDS	579			COG3039	IS5 family transposase ISKpn26
MHMAIFBA_00914	CDS	573				hypothetical protein
MHMAIFBA_00915	CDS	705	ycgR			Flagellar brake protein YcgR
MHMAIFBA_00916	CDS	879	pdxI	1.1.1.65	COG0667	Pyridoxine 4-dehydrogenase
MHMAIFBA_00917	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
MHMAIFBA_00918	CDS	462	aceI			Short-chain diamines transporter
MHMAIFBA_00919	CDS	870	aceR			HTH-type transcriptional regulator AceR
MHMAIFBA_00920	CDS	1179	atoB_1	2.3.1.9		Acetyl-CoA acetyltransferase
MHMAIFBA_00921	CDS	696	kdgM		COG1452	Oligogalacturonate-specific porin KdgM
MHMAIFBA_00922	CDS	1176	ogl	4.2.2.6	COG0823	Oligogalacturonate lyase
MHMAIFBA_00923	CDS	762	kduD_1	1.1.1.127	COG1028	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
MHMAIFBA_00924	CDS	1422	araE		COG2814	Arabinose-proton symporter
MHMAIFBA_00925	CDS	996	cytR_1		COG1609	HTH-type transcriptional repressor CytR
MHMAIFBA_00926	CDS	1242	cscB			Sucrose permease
MHMAIFBA_00927	CDS	1437	sacA	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
MHMAIFBA_00928	CDS	1344				hypothetical protein
MHMAIFBA_00929	CDS	1287	yesO		COG1653	Putative ABC transporter substrate-binding protein YesO
MHMAIFBA_00930	CDS	1128	smoE_1	7.5.2.-	COG3842	Sulfoquinovosyl glycerol transport ATP-binding protein SmoE
MHMAIFBA_00931	CDS	903	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
MHMAIFBA_00932	CDS	891	lacF			Lactose transport system permease protein LacF
MHMAIFBA_00933	CDS	327				hypothetical protein
MHMAIFBA_00934	CDS	714	ygeA	5.1.1.13	COG1794	L-aspartate/glutamate-specific racemase
MHMAIFBA_00935	CDS	927	dgcR			HTH-type transcriptional regulator DgcR
MHMAIFBA_00936	CDS	1263	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
MHMAIFBA_00937	CDS	1011	ascG_1		COG1609	HTH-type transcriptional regulator AscG
MHMAIFBA_00938	CDS	1338	licC_2		COG1455	Lichenan permease IIC component
MHMAIFBA_00939	CDS	1428	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
MHMAIFBA_00940	CDS	774	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
MHMAIFBA_00941	CDS	480				hypothetical protein
MHMAIFBA_00942	CDS	1017	galR		COG1609	HTH-type transcriptional regulator GalR
MHMAIFBA_00943	CDS	2160	aas		COG0204	Bifunctional protein Aas
MHMAIFBA_00944	CDS	1194	lplT		COG0477	Lysophospholipid transporter LplT
MHMAIFBA_00945	CDS	1041	tas		COG0667	Protein tas
MHMAIFBA_00946	CDS	219	ygdR_1			putative lipoprotein YgdR
MHMAIFBA_00947	CDS	714				hypothetical protein
MHMAIFBA_00948	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
MHMAIFBA_00949	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
MHMAIFBA_00950	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
MHMAIFBA_00951	CDS	876	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
MHMAIFBA_00952	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
MHMAIFBA_00953	CDS	552				hypothetical protein
MHMAIFBA_00954	CDS	558				hypothetical protein
MHMAIFBA_00955	CDS	408				hypothetical protein
MHMAIFBA_00956	CDS	324				hypothetical protein
MHMAIFBA_00957	CDS	3378	recC		COG1330	RecBCD enzyme subunit RecC
MHMAIFBA_00958	CDS	2886	ptrA	3.4.24.55	COG1025	Protease 3
MHMAIFBA_00959	CDS	3537	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
MHMAIFBA_00960	CDS	1845	recD	5.6.2.3	COG0507	RecBCD enzyme subunit RecD
MHMAIFBA_00961	CDS	321				hypothetical protein
MHMAIFBA_00962	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
MHMAIFBA_00963	CDS	1254	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
MHMAIFBA_00964	CDS	1077	cobD_1	4.1.1.81		Threonine-phosphate decarboxylase
MHMAIFBA_00965	CDS	903	pduX	2.7.1.177		L-threonine kinase
MHMAIFBA_00966	CDS	1215	pduW	2.7.2.15		Propionate kinase
MHMAIFBA_00967	CDS	441	pduV			Propanediol utilization protein PduV
MHMAIFBA_00968	CDS	351	pduU			Bacterial microcompartment shell protein PduU
MHMAIFBA_00969	CDS	555	pduT			Bacterial microcompartment shell protein PduT
MHMAIFBA_00970	CDS	1353	pduS			Cobalamin reductase PduS
MHMAIFBA_00971	CDS	1113	pduQ	1.1.-.-		1-propanol dehydrogenase PduQ
MHMAIFBA_00972	CDS	1389	pduP	1.2.1.87		Propanal dehydrogenase (CoA-propanoylating)
MHMAIFBA_00973	CDS	1017	pduO_3	2.5.1.-		Corrinoid adenosyltransferase PduO
MHMAIFBA_00974	CDS	276	pduN			Bacterial microcompartment shell vertex protein PduN
MHMAIFBA_00975	CDS	492	pduM			Bacterial microcompartment assembly protein PduM
MHMAIFBA_00976	CDS	633	pduL	2.3.1.222		Phosphate propanoyltransferase
MHMAIFBA_00977	CDS	447	pduK			Bacterial microcompartment shell protein PduK
MHMAIFBA_00978	CDS	276	pduJ			Bacterial microcompartment shell protein PduJ
MHMAIFBA_00979	CDS	351	pduH			Propanediol dehydratase-reactivating factor small subunit
MHMAIFBA_00980	CDS	1833	pduG			Propanediol dehydratase-reactivating factor large subunit
MHMAIFBA_00981	CDS	525	pduE_2	4.2.1.28		Propanediol dehydratase small subunit
MHMAIFBA_00982	CDS	690	pduD_2	4.2.1.28		Propanediol dehydratase medium subunit
MHMAIFBA_00983	CDS	1665	pduC	4.2.1.28		Propanediol dehydratase large subunit
MHMAIFBA_00984	CDS	813	pduB			Bacterial microcompartment shell protein PduB
MHMAIFBA_00985	CDS	285	pduA			Bacterial microcompartment shell protein PduA
MHMAIFBA_00986	CDS	810	pduF			Propanediol uptake facilitator PduF
MHMAIFBA_00987	CDS	912	pocR			Regulatory protein PocR
MHMAIFBA_00988	CDS	1377	cbiA	6.3.5.11		Cobyrinate a,c-diamide synthase
MHMAIFBA_00989	CDS	960	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
MHMAIFBA_00990	CDS	636	cbiC	5.4.99.60		Cobalt-precorrin-8 methylmutase
MHMAIFBA_00991	CDS	1140	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
MHMAIFBA_00992	CDS	606	cbiE	2.1.1.289		Cobalt-precorrin-7 C(5)-methyltransferase
MHMAIFBA_00993	CDS	570	cbiT	2.1.1.196		Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
MHMAIFBA_00994	CDS	774	cbiF	2.1.1.271		Cobalt-precorrin-4 C(11)-methyltransferase
MHMAIFBA_00995	CDS	1056	cbiG	3.7.1.12		Cobalt-precorrin-5A hydrolase
MHMAIFBA_00996	CDS	726	cbiH	2.1.1.-		putative cobalt-factor III C(17)-methyltransferase
MHMAIFBA_00997	CDS	786	cbiJ	1.3.1.106		Cobalt-precorrin-6A reductase
MHMAIFBA_00998	CDS	795	cbiK	4.99.1.3		Sirohydrochlorin cobaltochelatase
MHMAIFBA_00999	CDS	711	cbiL	2.1.1.151		Cobalt-precorrin-2 C(20)-methyltransferase
MHMAIFBA_01000	CDS	738	cbiM			Cobalt transport protein CbiM
MHMAIFBA_01001	CDS	282	cbiN			Cobalt transport protein CbiN
MHMAIFBA_01002	CDS	678	cbiQ			Cobalt transport protein CbiQ
MHMAIFBA_01003	CDS	825	cbiO	7.-.-.-		Cobalt import ATP-binding protein CbiO
MHMAIFBA_01004	CDS	1524	cobQ			Cobyric acid synthase
MHMAIFBA_01005	CDS	546	cobU	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobU
MHMAIFBA_01006	CDS	1056	cobT_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MHMAIFBA_01007	tRNA	77				tRNA-Met(cat)
MHMAIFBA_01008	tRNA	77				tRNA-Met(cat)
MHMAIFBA_01009	tRNA	77				tRNA-Met(cat)
MHMAIFBA_01010	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
MHMAIFBA_01011	CDS	822	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
MHMAIFBA_01012	CDS	432	csdE		COG2166	Sulfur acceptor protein CsdE
MHMAIFBA_01013	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
MHMAIFBA_01014	CDS	231	ygdR_2			putative lipoprotein YgdR
MHMAIFBA_01015	CDS	825	gcvA_1		COG0583	Glycine cleavage system transcriptional activator
MHMAIFBA_01016	CDS	396				hypothetical protein
MHMAIFBA_01017	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
MHMAIFBA_01018	CDS	711	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
MHMAIFBA_01019	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
MHMAIFBA_01020	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
MHMAIFBA_01021	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
MHMAIFBA_01022	CDS	1311	fucP_1		COG0738	L-fucose-proton symporter
MHMAIFBA_01023	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
MHMAIFBA_01024	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
MHMAIFBA_01025	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
MHMAIFBA_01026	CDS	1944	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
MHMAIFBA_01027	CDS	1173	msuD_1	1.14.14.5		Methanesulfonate monooxygenase
MHMAIFBA_01028	CDS	1398				hypothetical protein
MHMAIFBA_01029	CDS	1407	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
MHMAIFBA_01030	CDS	1023	metN_1	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
MHMAIFBA_01031	CDS	699	metI_1		COG2011	D-methionine transport system permease protein MetI
MHMAIFBA_01032	CDS	879				hypothetical protein
MHMAIFBA_01033	CDS	1422	ygcS		COG0477	Inner membrane metabolite transport protein YgcS
MHMAIFBA_01034	CDS	1224	dszC	1.14.14.21		Dibenzothiophene monooxygenase
MHMAIFBA_01035	CDS	942	ssuA_1		COG0715	Putative aliphatic sulfonates-binding protein
MHMAIFBA_01036	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
MHMAIFBA_01037	CDS	1290	sdaC_1		COG0814	Serine transporter SdaC
MHMAIFBA_01038	CDS	1368	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
MHMAIFBA_01039	CDS	846	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
MHMAIFBA_01040	CDS	546	syd			Protein Syd
MHMAIFBA_01041	CDS	330	yqcC		COG3098	putative protein YqcC
MHMAIFBA_01042	CDS	795	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
MHMAIFBA_01043	CDS	444	yqcA		COG0716	Flavodoxin YqcA
MHMAIFBA_01044	CDS	1353	gudP_1		COG2271	putative galactarate/D-glucarate transporter GudP
MHMAIFBA_01045	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
MHMAIFBA_01046	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
MHMAIFBA_01047	CDS	1140	garK_2	2.7.1.165	COG1929	Glycerate 2-kinase
MHMAIFBA_01048	CDS	2370	barA_1	2.7.13.3	COG2205	Signal transduction histidine-protein kinase BarA
MHMAIFBA_01049	CDS	432	barA_2	2.7.13.3	COG2205	Signal transduction histidine-protein kinase BarA
MHMAIFBA_01050	CDS	1305	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
MHMAIFBA_01051	CDS	2238	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
MHMAIFBA_01052	CDS	792	mazG	3.6.1.8	COG3956	Nucleoside triphosphate pyrophosphohydrolase
MHMAIFBA_01053	CDS	1638	pyrG_1	6.3.4.2	COG0504	CTP synthase
MHMAIFBA_01054	CDS	1299	eno	4.2.1.11		Enolase
MHMAIFBA_01055	CDS	1110				hypothetical protein
MHMAIFBA_01056	CDS	672	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
MHMAIFBA_01057	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
MHMAIFBA_01058	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
MHMAIFBA_01059	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
MHMAIFBA_01060	CDS	735	cysH_1	1.8.4.8	COG0175	Phosphoadenosine 5'-phosphosulfate reductase
MHMAIFBA_01061	CDS	1047				hypothetical protein
MHMAIFBA_01062	CDS	1416	cysG_2		COG0007	Siroheme synthase
MHMAIFBA_01063	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
